5|(object_1 YELLOW SPHERE,)|at the end of the table, in front of the blue box|at the end of the table, in front of the blue box|'RelationLandmarkPhrase\n  Relation "at"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      NounPhrase\n        Noun "end"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|'RelationLandmarkPhrase\n  Relation "in front of"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "blue"\n      Noun "box"\n'|
3|(object_4 GREEN BOX,)|located at the left side of the table| at the left side of the table|'RelationLandmarkPhrase\n  Relation "at"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        AdjectivePhrase\n          OrientationAdjective\n            Direction "left"\n        Noun "side"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
5|(object_2 PURPLE SPHERE,)|in the middle of the table next to a purple ball|in the middle of the table next to a purple ball|'RelationLandmarkPhrase\n  OnRelation "in"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      NounPhrase\n        Noun "middle"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ExtrinsicReferringExpression\n          Article "the"\n          RelationNounPhrase\n            NounPhrase\n              Noun "table"\n            RelationLandmarkPhrase\n              Relation "next to"\n              ReferringExpression\n                Article "a"\n                AdjectiveNounPhrase\n                  AdjectivePhrase\n                    Adjective "purple"\n                  Noun "ball"\n'|
4|(object_5 YELLOW BOX,)|it is just left of the center of the table vertically, almost directly behind the red ball| left of the center of the table vertically, behind the red ball|'RelationLandmarkPhrase\n  Relation "behind"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "red"\n      Noun "ball"\n'|
3|(object_3 ORANGE CYLINDER,)|behind the blue cylinder|behind the blue cylinder|'RelationLandmarkPhrase\n  Relation "behind"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "blue"\n      Noun "cylinder"\n'|
3|(object_4 GREEN BOX,)|to the right of the blue cylinder|to the right of the blue cylinder|'RelationLandmarkPhrase\n  OrientationRelation\n    DestinationTag "to"\n    Article "the"\n    Direction "right"\n    BelongingTag "of"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "blue"\n      Noun "cylinder"\n'|
3|(object_4 GREEN BOX,)|on the table|on the table|'RelationLandmarkPhrase\n  OnRelation "on"\n  ReferringExpression\n    Article "the"\n    NounPhrase\n      Noun "table"\n'|
1|(object_2 ORANGE CYLINDER,)|the nearest object to the center of the table and very close to the sphere|the nearest object to the center of the table and close to the sphere|'RelationLandmarkPhrase\n  Relation "close to"\n  ReferringExpression\n    Article "the"\n    NounPhrase\n      Noun "sphere"\n'|
2|(object_5 PURPLE BOX,)|near the  left edge of the table|near the  left edge of the table|'RelationLandmarkPhrase\n  Relation "near"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        AdjectivePhrase\n          OrientationAdjective\n            Direction "left"\n        Noun "edge"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
2|(object_1 YELLOW BOX,)|near the far left corner|near the far left corner|'RelationLandmarkPhrase\n  Relation "near"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      TwoAdjectivePhrase\n        OrientationAdjective\n          Direction "far"\n        OrientationAdjective\n          Direction "left"\n      Noun "corner"\n'|
5|(object_3 BLUE BOX,)|farthest from the viewer, close to a ball|farthest from the viewer, close to a ball|'RelationLandmarkPhrase\n  Relation "close to"\n  ReferringExpression\n    Article "a"\n    NounPhrase\n      Noun "ball"\n'|
3|(object_1 GREEN CYLINDER,)|near the far end of the table|near the far end of the table|'RelationLandmarkPhrase\n  Relation "near"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        AdjectivePhrase\n          OrientationAdjective\n            Direction "far"\n        Noun "end"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
2|(object_1 YELLOW BOX,)|to the left of the table|to the left of the table|'RelationLandmarkPhrase\n  OrientationRelation\n    DestinationTag "to"\n    Article "the"\n    Direction "left"\n    BelongingTag "of"\n  ReferringExpression\n    Article "the"\n    NounPhrase\n      Noun "table"\n'|
4|(object_5 YELLOW BOX,)|near a cylinder and a sphere|near a cylinder and a sphere|'RelationLandmarkPhrase\n  Relation "near"\n  ReferringExpression\n    Article "a"\n    NounPhrase\n      Noun "cylinder"\n'|
2|(object_2 PURPLE BOX,)|near the corner of the table and is about to fall-off from the table|near the corner of the table and to fall-off from the table|'RelationLandmarkPhrase\n  Relation "near"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      NounPhrase\n        Noun "corner"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
2|(object_1 YELLOW BOX,)|towards the back end of the table but in front and to the left of the green cube|towards the back end of the table but in front and to the left of the green cube|'RelationLandmarkPhrase\n  Relation "towards"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        AdjectivePhrase\n          OrientationAdjective\n            Direction "back"\n        Noun "end"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|'RelationLandmarkPhrase\n  OrientationRelation\n    DestinationTag "to"\n    Article "the"\n    Direction "left"\n    BelongingTag "of"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "green"\n      Noun "cube"\n'|
3|(object_3 ORANGE CYLINDER,)|in the back left corner of the table to the left of a tall green cylinder|in the back left corner of the table to the left of a green cylinder|'RelationLandmarkPhrase\n  OnRelation "in"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        TwoAdjectivePhrase\n          OrientationAdjective\n            Direction "back"\n          OrientationAdjective\n            Direction "left"\n        Noun "corner"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ExtrinsicReferringExpression\n          Article "the"\n          RelationNounPhrase\n            NounPhrase\n              Noun "table"\n            RelationLandmarkPhrase\n              OrientationRelation\n                DestinationTag "to"\n                Article "the"\n                Direction "left"\n                BelongingTag "of"\n              ReferringExpression\n                Article "a"\n                AdjectiveNounPhrase\n                  AdjectivePhrase\n                    Adjective "green"\n                  Noun "cylinder"\n'|
4|(object_2 ORANGE CYLINDER,)|located in the middle of the table next to a red ball| in the middle of the table next to a red ball|'RelationLandmarkPhrase\n  OnRelation "in"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      NounPhrase\n        Noun "middle"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ExtrinsicReferringExpression\n          Article "the"\n          RelationNounPhrase\n            NounPhrase\n              Noun "table"\n            RelationLandmarkPhrase\n              Relation "next to"\n              ReferringExpression\n                Article "a"\n                AdjectiveNounPhrase\n                  AdjectivePhrase\n                    Adjective "red"\n                  Noun "ball"\n'|
2|(object_2 PURPLE BOX,)|placed on the left corner of the table| on the left corner of the table|'RelationLandmarkPhrase\n  OnRelation "on"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        AdjectivePhrase\n          OrientationAdjective\n            Direction "left"\n        Noun "corner"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
3|(object_2 BLUE CYLINDER,)|to the left of the green block|to the left of the green block|'RelationLandmarkPhrase\n  OrientationRelation\n    DestinationTag "to"\n    Article "the"\n    Direction "left"\n    BelongingTag "of"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "green"\n      Noun "block"\n'|
2|(object_5 PURPLE BOX,)|near the left top side of the table,among other rectangular prisms of various sizes and colors|near the left top side of the table,among other rectangular prisms of various sizes and colors|'RelationLandmarkPhrase\n  Relation "near"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        TwoAdjectivePhrase\n          OrientationAdjective\n            Direction "left"\n          OrientationAdjective\n            Direction "top"\n        Noun "side"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
2|(object_3 PURPLE BOX,)|near to the right side of the table|near to the right side of the table|'RelationLandmarkPhrase\n  DistanceRelation\n    MeasurePhrase\n      DistanceMeasure "near to"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        AdjectivePhrase\n          OrientationAdjective\n            Direction "right"\n        Noun "side"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
1|(object_1 BLUE SPHERE,)|in the middle of the table, below 4,5,3,and 2.  it is right next to 2, to the right of 2|in the middle of the table, below 4,5,3,and 2. right next to 2, to the right of 2|'RelationLandmarkPhrase\n  OnRelation "in"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      NounPhrase\n        Noun "middle"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
5|(object_1 YELLOW SPHERE,)|close to a square|close to a square|'RelationLandmarkPhrase\n  Relation "close to"\n  ReferringExpression\n    Article "a"\n    NounPhrase\n      Noun "square"\n'|
5|(object_2 PURPLE SPHERE,)|in the middle of the table|in the middle of the table|'RelationLandmarkPhrase\n  OnRelation "in"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      NounPhrase\n        Noun "middle"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
2|(object_1 YELLOW BOX,)|in the far left end of the table|in the far left end of the table|'RelationLandmarkPhrase\n  OnRelation "in"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        TwoAdjectivePhrase\n          OrientationAdjective\n            Direction "far"\n          OrientationAdjective\n            Direction "left"\n        Noun "end"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
2|(object_2 PURPLE BOX,)|sitting on the left corner of the table, closest to me| on the left corner of the table, closest to me|'RelationLandmarkPhrase\n  OnRelation "on"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        AdjectivePhrase\n          OrientationAdjective\n            Direction "left"\n        Noun "corner"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
4|(object_5 YELLOW BOX,)|near the middle of the table above the red ball|near the middle of the table above the red ball|'RelationLandmarkPhrase\n  Relation "near"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      NounPhrase\n        Noun "middle"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ExtrinsicReferringExpression\n          Article "the"\n          RelationNounPhrase\n            NounPhrase\n              Noun "table"\n            RelationLandmarkPhrase\n              Relation "above"\n              ReferringExpression\n                Article "the"\n                AdjectiveNounPhrase\n                  AdjectivePhrase\n                    Adjective "red"\n                  Noun "ball"\n'|
3|(object_2 BLUE CYLINDER,)|to the left of the green rectangle, more on the left side of the table|to the left of the green rectangle, more on the left side of the table|'RelationLandmarkPhrase\n  OrientationRelation\n    DestinationTag "to"\n    Article "the"\n    Direction "left"\n    BelongingTag "of"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "green"\n      Noun "rectangle"\n'|
3|(object_2 BLUE CYLINDER,)|located left of the green block and in front of the red circle| left of the green block and in front of the red circle|'RelationLandmarkPhrase\n  Relation "in front of"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "red"\n      Noun "circle"\n'|
5|(object_5 GREEN BOX,)|just to the left of the purple ball, near the middle of the table| to the left of the purple ball, near the middle of the table|'RelationLandmarkPhrase\n  OrientationRelation\n    DestinationTag "to"\n    Article "the"\n    Direction "left"\n    BelongingTag "of"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "purple"\n      Noun "ball"\n'|'RelationLandmarkPhrase\n  Relation "near"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      NounPhrase\n        Noun "middle"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
5|(object_1 YELLOW SPHERE,)|to the right of a blue square in the middle of the back side of the table|to the right of a blue square in the middle of the back side of the table|'RelationLandmarkPhrase\n  OrientationRelation\n    DestinationTag "to"\n    Article "the"\n    Direction "right"\n    BelongingTag "of"\n  ExtrinsicReferringExpression\n    Article "a"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        AdjectivePhrase\n          Adjective "blue"\n        Noun "square"\n      RelationLandmarkPhrase\n        OnRelation "in"\n        ExtrinsicReferringExpression\n          Article "the"\n          RelationNounPhrase\n            NounPhrase\n              Noun "middle"\n            RelationLandmarkPhrase\n              PartOfRelation\n                BelongingTag "of"\n              ExtrinsicReferringExpression\n                Article "the"\n                RelationNounPhrase\n                  AdjectiveNounPhrase\n                    AdjectivePhrase\n                      OrientationAdjective\n                        Direction "back"\n                    Noun "side"\n                  RelationLandmarkPhrase\n                    PartOfRelation\n                      BelongingTag "of"\n                    ReferringExpression\n                      Article "the"\n                      NounPhrase\n                        Noun "table"\n'|
2|(object_4 GREEN BOX,)|at the left corner of the table|at the left corner of the table|'RelationLandmarkPhrase\n  Relation "at"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        AdjectivePhrase\n          OrientationAdjective\n            Direction "left"\n        Noun "corner"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
2|(object_3 PURPLE BOX,)|near the middle of the table|near the middle of the table|'RelationLandmarkPhrase\n  Relation "near"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      NounPhrase\n        Noun "middle"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
5|(object_5 GREEN BOX,)|near the center of the table towards the back left, to the left of the small purple sphere|near the center of the table towards the back left, to the left of the purple sphere|'RelationLandmarkPhrase\n  OrientationRelation\n    DestinationTag "to"\n    Article "the"\n    Direction "left"\n    BelongingTag "of"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "purple"\n      Noun "sphere"\n'|
2|(object_5 PURPLE BOX,)|in the middle and close to the edge of the table|in the middle and close to the edge of the table|'RelationLandmarkPhrase\n  OnRelation "in"\n  ReferringExpression\n    Article "the"\n    NounPhrase\n      Noun "middle"\n'|'RelationLandmarkPhrase\n  Relation "close to"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      NounPhrase\n        Noun "edge"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
2|(object_4 GREEN BOX,)|placed at the far end of the table| at the far end of the table|'RelationLandmarkPhrase\n  Relation "at"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        AdjectivePhrase\n          OrientationAdjective\n            Direction "far"\n        Noun "end"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
1|(object_4 PINK BOX,)|close to the end of the table|close to the end of the table|'RelationLandmarkPhrase\n  Relation "close to"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      NounPhrase\n        Noun "end"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
2|(object_3 PURPLE BOX,)|in the middle of the table|in the middle of the table|'RelationLandmarkPhrase\n  OnRelation "in"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      NounPhrase\n        Noun "middle"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
5|(object_1 YELLOW SPHERE,)|next to the blue square|next to the blue square|'RelationLandmarkPhrase\n  Relation "next to"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "blue"\n      Noun "square"\n'|
1|(object_5 PURPLE BOX,)|on the far edge of the table, behind all the other objects|on the far edge of the table, behind all the other objects|'RelationLandmarkPhrase\n  OnRelation "on"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        AdjectivePhrase\n          OrientationAdjective\n            Direction "far"\n        Noun "edge"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
3|(object_3 ORANGE CYLINDER,)|behind the blue circle|behind the blue circle|'RelationLandmarkPhrase\n  Relation "behind"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "blue"\n      Noun "circle"\n'|
2|(object_5 PURPLE BOX,)|on the left side of the table, in front of the yellow cube|on the left side of the table, in front of the yellow cube|'RelationLandmarkPhrase\n  OnRelation "on"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        AdjectivePhrase\n          OrientationAdjective\n            Direction "left"\n        Noun "side"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|'RelationLandmarkPhrase\n  Relation "in front of"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "yellow"\n      Noun "cube"\n'|
4|(object_2 ORANGE CYLINDER,)|to the left of the middle of the table|to the left of the middle of the table|'RelationLandmarkPhrase\n  OrientationRelation\n    DestinationTag "to"\n    Article "the"\n    Direction "left"\n    BelongingTag "of"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      NounPhrase\n        Noun "middle"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
5|(object_1 YELLOW SPHERE,)|next to the dark yellow rectangle and towards the back right corner of the table|next to the dark yellow rectangle and towards the back right corner of the table|'RelationLandmarkPhrase\n  Relation "towards"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        TwoAdjectivePhrase\n          OrientationAdjective\n            Direction "back"\n          OrientationAdjective\n            Direction "right"\n        Noun "corner"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
2|(object_4 GREEN BOX,)|at the side of the table|at the side of the table|'RelationLandmarkPhrase\n  Relation "at"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      NounPhrase\n        Noun "side"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
3|(object_3 ORANGE CYLINDER,)|at the far left corner of the table|at the far left corner of the table|'RelationLandmarkPhrase\n  Relation "at"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        TwoAdjectivePhrase\n          OrientationAdjective\n            Direction "far"\n          OrientationAdjective\n            Direction "left"\n        Noun "corner"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
3|(object_3 ORANGE CYLINDER,)|in the left corner of the table|in the left corner of the table|'RelationLandmarkPhrase\n  OnRelation "in"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        AdjectivePhrase\n          OrientationAdjective\n            Direction "left"\n        Noun "corner"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
2|(object_1 YELLOW BOX,)|is on a table, next to two purple cubes and a small green cube| on a table, next to two purple cubes and a green cube|'RelationLandmarkPhrase\n  OnRelation "on"\n  ReferringExpression\n    Article "a"\n    NounPhrase\n      Noun "table"\n'|
5|(object_1 YELLOW SPHERE,)|close to the far end of the table, just to the right of a blue rectangle shaped object|close to the far end of the table, to the right of a blue rectangle shaped object|'RelationLandmarkPhrase\n  Relation "close to"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        AdjectivePhrase\n          OrientationAdjective\n            Direction "far"\n        Noun "end"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
1|(object_1 BLUE SPHERE,)|it is on the right side of a cylinder| on the right side of a cylinder|'RelationLandmarkPhrase\n  OnRelation "on"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        AdjectivePhrase\n          OrientationAdjective\n            Direction "right"\n        Noun "side"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "a"\n          NounPhrase\n            Noun "cylinder"\n'|
3|(object_5 ORANGE BOX,)|on the right side of the table near the middle|on the right side of the table near the middle|'RelationLandmarkPhrase\n  OnRelation "on"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        AdjectivePhrase\n          OrientationAdjective\n            Direction "right"\n        Noun "side"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ExtrinsicReferringExpression\n          Article "the"\n          RelationNounPhrase\n            NounPhrase\n              Noun "table"\n            RelationLandmarkPhrase\n              Relation "near"\n              ReferringExpression\n                Article "the"\n                NounPhrase\n                  Noun "middle"\n'|
3|(object_2 BLUE CYLINDER,)|near the top left corner, under the brown cylinder cap|near the top left corner, under the brown cylinder cap|'RelationLandmarkPhrase\n  Relation "near"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      TwoAdjectivePhrase\n        OrientationAdjective\n          Direction "top"\n        OrientationAdjective\n          Direction "left"\n      Noun "corner"\n'|
2|(object_5 PURPLE BOX,)|in the middle-left of the table, close to the edge|in the middle-left of the table, close to the edge|'RelationLandmarkPhrase\n  Relation "close to"\n  ReferringExpression\n    Article "the"\n    NounPhrase\n      Noun "edge"\n'|
2|(object_3 PURPLE BOX,)|almost in the middle of the table, slightly right of center vertically| in the middle of the table, right of center vertically|'RelationLandmarkPhrase\n  OnRelation "in"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      NounPhrase\n        Noun "middle"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
4|(object_2 ORANGE CYLINDER,)|placed nearly in the middle of the table and in the left side of the red colored sphere which placed in the middle of the table| in the middle of the table and in the left side of the red colored sphere which in the middle of the table|'RelationLandmarkPhrase\n  OnRelation "in"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      NounPhrase\n        Noun "middle"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
4|(object_5 YELLOW BOX,)|behind an orange cylinder and red sphere|behind an orange cylinder and red sphere|'RelationLandmarkPhrase\n  Relation "behind"\n  ReferringExpression\n    Article "an"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "orange"\n      Noun "cylinder"\n'|
1|(object_4 PINK BOX,)|in front of the purple block but behind the orange rectangular block|in front of the purple block but behind the orange rectangular block|'RelationLandmarkPhrase\n  Relation "in front of"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "purple"\n      Noun "block"\n'|'RelationLandmarkPhrase\n  Relation "behind"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      TwoAdjectivePhrase\n        Adjective "orange"\n        Adjective "rectangular"\n      Noun "block"\n'|
5|(object_1 YELLOW SPHERE,)|near the blue cuboid|near the blue cuboid|'RelationLandmarkPhrase\n  Relation "near"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "blue"\n      Noun "cuboid"\n'|
4|(object_5 YELLOW BOX,)|behind the red ball and in front of the green cube|behind the red ball and in front of the green cube|'RelationLandmarkPhrase\n  Relation "behind"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "red"\n      Noun "ball"\n'|'RelationLandmarkPhrase\n  Relation "in front of"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "green"\n      Noun "cube"\n'|
1|(object_2 ORANGE CYLINDER,)|to the left of the blue circle|to the left of the blue circle|'RelationLandmarkPhrase\n  OrientationRelation\n    DestinationTag "to"\n    Article "the"\n    Direction "left"\n    BelongingTag "of"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "blue"\n      Noun "circle"\n'|
5|(object_1 YELLOW SPHERE,)|located next to the blue rectangle| next to the blue rectangle|'RelationLandmarkPhrase\n  Relation "next to"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "blue"\n      Noun "rectangle"\n'|
4|(object_2 ORANGE CYLINDER,)|to the left of the red ball, number|to the left of the red ball, number|'RelationLandmarkPhrase\n  OrientationRelation\n    DestinationTag "to"\n    Article "the"\n    Direction "left"\n    BelongingTag "of"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "red"\n      Noun "ball"\n'|
